"Ukazatel","Typ údaje","Území","CZ-COICOP","Měsíce","Hodnota"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","listopad 2021","129.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","prosinec 2021","130.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","leden 2022","133.6"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","únor 2022","135.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","březen 2022","139.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","duben 2022","145"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","květen 2022","149.6"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","červen 2022","152.6"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","červenec 2022","154.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","srpen 2022","156.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","září 2022","159.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","říjen 2022","160.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","listopad 2022","162.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","prosinec 2022","163.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","leden 2023","165"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","únor 2023","166.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","březen 2023","169.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","duben 2023","171"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","květen 2023","172.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","červen 2023","174"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","červenec 2023","174.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","srpen 2023","175.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","září 2023","176.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","říjen 2023","176.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","listopad 2023","177.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","prosinec 2023","178"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","leden 2024","180.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","únor 2024","181.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","březen 2024","183.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","duben 2024","185"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","květen 2024","186.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","červen 2024","187.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","červenec 2024","188.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","srpen 2024","188.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","září 2024","189.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","říjen 2024","189.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","listopad 2024","190.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","prosinec 2024","190.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","leden 2025","191.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Stravování a ubytování","únor 2025","192.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","leden 2000","68.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","únor 2000","68.6"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","březen 2000","68.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","duben 2000","68.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","květen 2000","68.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červen 2000","68.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červenec 2000","68.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","srpen 2000","69"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","září 2000","69"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","říjen 2000","69.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","listopad 2000","69.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","prosinec 2000","69.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","leden 2001","70.7"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","únor 2001","71"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","březen 2001","71.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","duben 2001","72.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","květen 2001","72.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červen 2001","72.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červenec 2001","72.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","srpen 2001","72.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","září 2001","72.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","říjen 2001","73.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","listopad 2001","73.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","prosinec 2001","73.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","leden 2002","74.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","únor 2002","74.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","březen 2002","75"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","duben 2002","75.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","květen 2002","75.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červen 2002","75.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červenec 2002","75.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","srpen 2002","75.1"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","září 2002","75.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","říjen 2002","75.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","listopad 2002","75.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","prosinec 2002","75.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","leden 2003","76.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","únor 2003","77.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","březen 2003","77.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","duben 2003","77.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","květen 2003","77.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červen 2003","77.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červenec 2003","77.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","srpen 2003","77.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","září 2003","77.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","říjen 2003","77.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","listopad 2003","77.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","prosinec 2003","77.9"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","leden 2004","79.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","únor 2004","79.8"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","březen 2004","80.3"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","duben 2004","80.2"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","květen 2004","81"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červen 2004","81.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","červenec 2004","81.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","srpen 2004","81.5"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","září 2004","81.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","říjen 2004","81.4"
"Harmonizovaný index spotřebitelských cen (HICP)","Bazický index (2015 = 100)","Česko","Ostatní zboží a služby","listopad 2004","81.5"
